FMID,MarketName,Website,street,city,County,State,zip,Season1Date,Season1Time,Season2Date,Season2Time,Season3Date,Season3Time,Season4Date,Season4Time,x,y,Location,Credit,WIC,WICcash,SFMNP,SNAP,Bakedgoods,Cheese,Crafts,Flowers,Eggs,Seafood,Herbs,Vegetables,Honey,Jams,Maple,Meat,Nursery,Nuts,Plants,Poultry,Prepared,Soap,Trees,Wine,updateTime
1003655,South Memphis Farmers Market,http://www.somefm.org,1400 Mississippi Blvd,Memphis,Shelby,Tennessee,38106,06/13/2013 to 11/21/2013,Thu: 10:00 AM-6:00 PM;,,,,,,,-90.033820000000006,35.108730000000001,Private business parking lot,Y,N,N,Y,Y,Y,N,N,Y,N,N,Y,Y,N,Y,N,N,N,N,Y,N,N,Y,N,N,06/10/13 12:40
1005849,South Milford Farmers Market,,7850 W. 750 S.,South Milford,LaGrange,Indiana,46786,June to October,Sat:8:00 AM - 12:00 PM;,,,,,,,-85.272424000000001,41.533253999999999,Local government building grounds,Y,N,N,N,N,Y,N,N,N,N,N,N,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,04/26/12 15:02
1001087,South Milwaukee Downtown Market,http://www.smdowntownmarket.org,1100 Milwaukee Avenue,South Milwaukee,Milwaukee,Wisconsin,53172,June to October,,,,,,,,-87.862200000000001,42.914700000000003,Closed-off public street,Y,N,N,N,N,Y,Y,Y,Y,N,N,Y,N,Y,Y,Y,Y,N,N,Y,N,Y,Y,N,N,04/19/11 11:24
1003873,South of Lake Farmers Market,http://www.iatp.org/minimarkets,3901 Chicago Ave S,Minneapolis,Hennepin,Minnesota,,,,,,,,,,-93.263499999999993,44.932200000000002,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Jun 4 2010 11:55PM
1008761,South of the James Winter Market,http://www.growrva.com/,3411 Semmes Ave,Richmond,Richmond City,Virginia,23225,12/14/2013 to 04/26/2014,Sat: 10:00 AM-12:00 PM;,,,,,,,-77.469863000000004,37.516128000000002,Local government building grounds,Y,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,Y,06/28/13 13:03
1001461,South Pasadena Farmers Market,http://www.southpasadenafarmersmarket.org,Meridan Ave. and El Centro Street,South Pasadena,Los Angeles,California,91030,03/14/2013 to 11/07/2013,Thu: 4:00 PM-8:00 PM;,11/14/2013 to 03/13/2014,Thu: 4:00 PM-7:00 PM;,,,,,-118.157282,34.114739,Closed-off public street,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,N,N,N,Y,Y,Y,Y,N,06/10/13 13:02
1002313,South Pearl Street Farmers' Market,http://www.southpearlstreet.com,1500 S. Pearl Street,Denver,Denver,Colorado,80210,"May 20, 2012 to October 28, 2012",sun:9:00 AM - 1:00 PM;,,,,,,,-104.98047,39.688456000000002,Closed-off public street,Y,N,N,N,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,N,Y,04/26/12 00:17
1001173,South Perry Farmers' Market,http://www.thursdaymarket.org,915 S Perry St,Spokane,Spokane,Washington,99202,March to December,Thu:3:00 PM - 6:00 PM;,,,,,,,-117.38981699999999,47.646394999999998,"Faith-based institution (e.g., church, mosque, synagogue, temple)",Y,N,N,N,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,N,Y,N,N,N,Y,Y,Y,N,N,05/21/12 14:47
1001174,South Perry Farmers' Market,http://www.thursdaymarket.org,924 South Perry St,Spokane,Spokane,Washington,99202,May to October,Thu:3:00 PM - 7:00 PM;,,,,,,,-117.39,47.646599999999999,Private business parking lot,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,05/21/12 14:47
1005959,South Riding Farmers Market,http://www.loudounfarms.org,Town Green in front of Town Hall,South Riding,Loudoun,Virginia,20152,,,,,,,,,-77.501400000000004,38.955800000000004,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1002991,South Royalton Farmers' Market,,South Royalton Town Green,South Royalton,Windsor,Vermont,5068,05/23/2013 to 10/10/2013,Thu: 3:00 PM-6:30 PM;,,,,,,,-72.521224000000004,43.819557000000003,Local government building grounds,Y,N,Y,N,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,06/11/13 10:06
1003263,South San Francisco Farmers Market,http://www.pcfma.com,748 Tennis Dr,South San Francisco,San Mateo,California,94080,May to October,Sat:10:00 AM - 2:00 PM;,,,,,,,-122.42706200000001,37.654732000000003,Federal/State government building grounds,Y,Y,N,Y,Y,Y,N,N,Y,N,N,Y,Y,N,Y,N,N,N,Y,N,N,Y,N,N,N,04/26/12 15:58
1002503,South Shore (Chicago) Farmers Market,,7054 S Jeffery Blvd,Chicago,,Illinois,60649,,,,,,,,,-87.576300000000003,41.766599999999997,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1000009,South Shore Farmers Market,http://www.southshorefarmersmarket.com,2900 South Shore Drive,Bay View,Milwaukee,Wisconsin,53207,,,,,,,,,-87.882127999999994,42.994022999999999,Other,Y,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,06/10/13 13:13
1007106,South Side Citiparks Farmers Market,,18th and Carson Street,Pittsburgh,Allegheny,Pennsylvania,15203,,,,,,,,,-79.980500000000006,40.428800000000003,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1002484,South Side Farmers Market,http://www.Southsidefarmersmarket.com,3300 Warsaw St.,Fort Wayne,Allen,Indiana,46807,04/06/2013 to 12/14/2013,Sat: 7:00 AM-1:00 PM;,,,,,,,-85.130223900000004,41.054888499999997,Other,Y,Y,N,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,N,06/17/13 23:33
1000202,South Sioux Farmers Market,http://www.southsiouxfarmersmarket.com,Dakota Ave between 15th and 16th,South Sioux City,Dakota,Nebraska,68776,06/02/2013 to 10/27/2013,Sun: 9:00 AM-2:00 PM;,,,,,,,-96.413236999999995,42.475036000000003,Local government building grounds,Y,Y,N,Y,N,Y,N,N,N,Y,N,Y,Y,Y,N,N,Y,N,N,Y,Y,N,N,N,N,06/26/13 12:06
1002001,South Street West Farmers Market,http://www.thefoodtruSt.org,15th & South Streets,Philadelphia,Philadelphia,Pennsylvania,19107,,,,,,,,,-75.167199999999994,39.943899999999999,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1006196,South Sumter Farmers Market,,327 Manning Avenue,Sumter,Sumter,South Carolina,29151,,,,,,,,,-80.340900000000005,33.908200000000001,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1000947,South Texas farmers Market,http://www.naegelinfarms.com,8101 Pat Booker Rd,Live Oak,Bexar,Texas,,,Tue: 9:00 AM-2:00 PM;,,,,,,,-98.328935000000001,29.561429,Private business parking lot,Y,N,Y,Y,Y,N,N,N,Y,Y,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,06/11/13 15:37
1000948,South Texas farmers Market,http://www.naegelinfarms.com,6708 South Flores,San Antonio,Bexar,Texas,,,Mon: 9:00 AM-2:00 PM;Fri: 9:00 AM-2:00 PM;,,,,,,,-98.490125000000006,29.355650000000001,Private business parking lot,Y,Y,Y,Y,Y,N,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,06/11/13 15:30
1007168,South Texas Farmers Market Association II,,800 Buena Vista,San Antonio,Bexar,Texas,78207,,,,,,,,,-98.506399999999999,29.4252,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1007178,South Texas Farmers Market Association III,,4722 Eisenhauer Road at Interstate Highway 35,San Antonio,Bexar,Texas,78218,,,,,,,,,-98.398799999999994,29.496500000000001,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1007174,South Texas Farmers Market Association IV,,1625 S. Zarzamora Street,San Antonio,Bexar,Texas,78207,,,,,,,,,-98.529200000000003,29.410399999999999,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1002233,South Toms River Farmers Market,,Rt. 166,South Toms River,Ocean,New Jersey,,,,,,,,,,-74.195999999999998,39.947200000000002,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1008706,South US 63 Farmers' Market,http://www.agrimissouri.com/mo-grown/grodetail.php?type=mo-grown&ID=1547,South Hwy 63,Rolla,Phelps,Missouri,65401,04/06/2013 to 09/28/2013,Sat: 7:00 AM-1:00 PM;,,,,,,,-92.324849,39.247804000000002,Private business parking lot,Y,N,N,N,N,Y,N,N,N,Y,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,06/27/13 17:30
1004774,South Valley Growers' Market,,3907 Isleta Blvd SW,Albuquerque,Bernalillo,New Mexico,,June to October,Sat:8:00 AM - 12:00 PM;,,,,,,,-106.68393,35.018811999999997,"Faith-based institution (e.g., church, mosque, synagogue, temple)",Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,05/ 9/12 18:49
1006002,South Village Market,http://www.cenyc.org,6th Ave between Houston & Downing,New York,New York,New York,10014,,,,,,,,,-73.983000000000004,40.7211,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1004293,South Wayne Farmer's Market,,Old Hwy 11,South Wayne,Lafayette,Wisconsin,,,,,,,,,,-89.870099999999994,42.569200000000002,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2011
1005441,South Wedge Farmers Market,http://www.swfarmersmarket.org,100 Alexander St.,Rochester,Monroe,New York,14620,June to October,Thu:4:00 PM - 7:00 PM;,,,,,,,-77.602433000000005,43.145981999999997,Private business parking lot,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,N,N,Y,06/ 4/12 15:52
1002968,South Whidbey Tilth Farmers' Market,http://www.southwhidbeytilth.org/market,2812 Thompson Road,Langley,Island,Washington,98260,April to October,sun:11:00 AM - 2:00 PM;,,,,,,,-122.4743,48.00864,"On a farm from: a barn, a greenhouse, a tent, a stand, etc",Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,N,05/ 3/12 16:59
1008290,South Windsor Farmers’ Market,http://www.swfood.org,150 Nevers Rd,South Windsor,Hartford,Connecticut,6074,06/29/2013 to 10/12/2013,Sat: 10:00 AM-1:00 PM;,,,,,,,-72.551943600000001,41.840979400000002,Local government building grounds,Y,Y,N,N,Y,Y,Y,N,N,Y,N,Y,Y,Y,N,N,Y,N,N,N,Y,N,Y,N,N,06/20/13 17:05
1007251,Southaven Farmers Market,,Corner of Highway 51 and Stateline Road,Southaven,DeSoto,Mississippi,38671,,,,,,,,,-90.022499999999994,34.991799999999998,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1007441,SOUTHBURY FARMERS’ MARKET,,"Southbury Town Hall, 501 Main Street South",Southbury,New Haven,Connecticut,,,,,,,,,,-73.226100000000002,41.469200000000001,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
20309,Southcentral Wisconsin Regional Harvest,http://www.localharvest.org/southcentral-wisconsin-regional-harvest-M57070,1711 Lodge Dr (pickup site),Janesville,,Wisconsin,53545,,,,,,,,,-89.0017,42.717100000000002,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,
1006125,Southeast Idaho Farmers Market,http://www.pocatellofarmersmarket.com,400 Block of Union Pacific Ave.,Pocatello,Bannock,Idaho,83205,,,,,,,,,-112.453,42.864800000000002,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1007254,Southeastern North Carolina Farmers Market,http://www.ncdamarkets.org,"Exit 14 Off I-95, 1 mile east on US Highway 74",Lumberton,Robeson,North Carolina,28358,,,,,,,,,-78.994,34.611699999999999,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1006986,Southern Fauquier Farmers Market,,6572 Weaver Ln,BEALETON,Fauquier County,Virginia,,,,,,,,,,-77.789199999999994,38.585299999999997,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2011
1006130,Southern Price Cty Farmers Market,,,Catawba,Price,Wisconsin,,,,,,,,,,-90.529399999999995,45.537100000000002,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2011
1002063,Southern Tier Farmers Market,,1900 Constitution Ave,Olean,Cattaraugus,New York,14760,05/17/2013 to 10/25/2013,Fri: 2:00 PM-7:00 PM;,,,,,,,-78.454759999999993,42.083150000000003,Private business parking lot,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,N,Y,N,N,N,N,N,06/12/13 11:22
1001748,Southern Village Farmers Market,http://www.southernvillagefarmersmarket.com,Aberdeen Drive at Market Street,Chapel Hill,Orange,North Carolina,27517,May to October,Thu:3:30 PM - 6:30 PM;,,,,,,,-79.065899999999999,35.881017999999997,Closed-off public street,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,Y,N,Y,Y,N,Y,08/10/12 14:46
1007489,SOUTHINGTON - PLANTSVILLE FARMERS’ MARKET,,997-1003 South Main Steet,Plantsville,Hartford,Connecticut,,,,,,,,,,-72.894499999999994,41.579900000000002,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
20310,Southlands Farmer's Market,http://www.shopsouthlands.com/news/farmers-market-coming-may-12th/2129978513,Smoky Hill Road and E470,Aurora,,Colorado,80013,,,,,,,,,-104.77,39.618499999999997,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,
1006254,SouthPonte Farmers Market,,3459 South High Street,Columbus,,Ohio,43207,,,,,,,,,-82.997,39.890999999999998,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1002509,Southport Green Market,,Southport and Grace at Blaine School parking lot,Chicago,Cook,Illinois,60613,,,,,,,,,-87.664900000000003,41.950699999999998,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1000968,Southport Waterfront Market,http://www.downtownsouthport.org,111 S. Davis Street,Southport,Brunswick,North Carolina,28461,05/01/2013 to 09/25/2013,Wed: 8:00 AM-1:00 PM;,,,,,,,-78.017799999999994,33.9176,Local government building grounds,Y,N,N,N,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,N,N,Y,N,Y,06/10/13 13:23
1006157,Southside Farmers' Market,,1404 S. Missouri Street,Macon,Macon,Missouri,63552,05/01/2013 to 10/31/2013,Wed: 8:00 AM-3:00 PM;Fri: 8:00 AM-3:00 PM;Sat: 8:00 AM-3:00 PM;,,,,,,,-92.466800000000006,39.720050000000001,Local government building grounds,Y,N,N,N,Y,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,06/12/13 13:20
1007292,SOUTHSIDE LABOR TEMPLE,,1602 S. Park St.,MADISON,Dane,Wisconsin,,,,,,,,,,-89.394599999999997,43.049700000000001,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2011
1004002,Southside Vendors Market,http://www.southsidevendorsmkt.com/,12800 Genito Rd.,Midlothian,,Virginia,23113,,,,,,,,,-77.629400000000004,37.451799999999999,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2011
1001593,Southwest Farmers Market,http://www.SouthwestFarmersMarket.com,10200 Dixie Highway,Louisville,Jefferson,Kentucky,40272,06/01/2013 to 10/26/2013,Sat: 9:00 AM-1:00 PM;,,,,,,,-85.868708999999996,38.106637999999997,Educational institution,Y,N,N,Y,Y,N,N,Y,N,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,N,N,N,N,N,06/28/13 11:58
1007293,SOUTHWEST FARMERS MARKET,,,MADISON,Dane,Wisconsin,,,,,,,,,,-89.472399999999993,43.036499999999997,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2011
1000672,Southwest Harbor Farmers' Market,,315 Main Street,Southwest Harbor,Hancock,Maine,4679,June to October,Fri:9:00 AM - 1:00 PM;,,,,,,,-68.321399999999997,44.279000000000003,"Faith-based institution (e.g., church, mosque, synagogue, temple)",Y,Y,N,N,N,Y,Y,Y,Y,Y,N,Y,Y,N,Y,N,Y,N,N,N,N,N,Y,N,N,04/26/12 15:15
1004687,Southwest Plaza Farmers Market,http://www.denverfarmersmarket.com,8501 W. Bowles Ave.,Littleton,Arapahoe,Colorado,80120,May to October,Sat:8:00 AM - 2:00 PM;,,,,,,,-105.0967749,39.613404000000003,Private business parking lot,Y,N,N,N,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,04/30/12 19:51
1008707,Southwest Sustainable Farmers' Market,http://www.agrimissouri.com/mo-grown/grodetail.php?type=mo-grown&ID=646,218 Glenstone Avenue,Springfield,Greene,Missouri,65804,04/03/2013 to 09/25/2013,Wed: 3:00 AM-7:00 PM;,,,,,,,-93.260548999999997,37.207987000000003,Private business parking lot,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,06/27/13 17:38
1005560,Southwest Virginia Farmers' Market,http://www.swvafarmersmarket.org/,497 Farmers Market Drive,Hillsville,Carroll,Virginia,24343,01/01/2013 to 12/31/2013,Mon: 8:00 AM-5:00 PM;Tue: 8:00 AM-5:00 PM;Wed: 8:00 AM-5:00 PM;Thu: 8:00 AM-5:00 PM;Fri: 8:00 AM-5:00 PM;Sat: 8:00 AM-5:00 PM;Sun: 8:00 AM-5:00 PM;,,,,,,,-80.772514000000001,36.741446000000003,Local government building grounds,Y,N,N,Y,N,N,N,Y,Y,N,N,Y,Y,Y,Y,Y,N,N,N,Y,N,N,N,Y,N,06/12/13 14:41
1008538,Sowing Seeds Growing Futures Farmers Market,,18950 Joy Road,Detroit,Wayne,Michigan,48228,,,,,,,,,-83.225719999999995,42.357987000000001,Private business parking lot,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,06/26/13 11:05
1005083,Spanish Fork Farmers Market,http://www.spanishfork.org,City Center 40 South Main St. parking lot,Spanish Fork,Utah,Utah,84660,,,,,,,,,-111.652,40.108400000000003,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1000365,Sparks Methodist Church Market,http://www.nevadagrown.com,1231 Pyramid Way,Sparks,Washoe,Nevada,89431,,,,,,,,,-119.753,39.544800000000002,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1008351,Sparks Thursday Night Farmers' Market,http://www.shirleysfarmersmarkets.com,"Victorian Square, Victorian Avenue",Sparks,Washoe,Nevada,89431,06/06/2013 to 08/22/2013,Thu: 3:00 PM-7:00 PM;,,,,,,,-119.758347,39.535077000000001,Closed-off public street,Y,N,N,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,N,Y,Y,Y,N,Y,06/24/13 14:56
1003165,Sparta Farmer Market,,Intercestion of Montgomery Ave and Rusk,Sparta,Monroe,Wisconsin,54656,,,,,,,,,-90.800299999999993,43.948300000000003,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,May 11 2010 3:06PM
1001649,Sparta Farmers Market,http://www.spartafarmersmarket.org,65 Main Street,Sparta,Sussex,New Jersey,7871,06/01/2013 to 10/26/2013,Sat: 9:30 AM-1:00 PM;,,,,,,,-74.630716100000001,41.0400852,Local government building grounds,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,Y,06/12/13 18:43
1002532,Speculator Farmers,http://www.speculatorchamber.com,Rt 30,Speculator,Hamilton,New York,12164,06/27/2013 to 09/19/2013,Thu: 2:00 PM-5:00 PM;,,,,,,,-74.359031000000002,43.495958000000002,Local government building grounds,Y,N,Y,N,N,Y,N,Y,N,Y,N,Y,Y,Y,Y,Y,N,N,N,Y,N,Y,Y,Y,Y,06/27/13 14:12
1004054,Spenard Farmers Market,http://www.spenardfarmersmarket.org,2590 Spenard Road,Anchorage,Anchorage,Alaska,99503,05/18/2013 to 09/27/2013,Sat: 9:00 AM-2:00 PM;,,,,,,,-149.905192,61.197271000000001,Private business parking lot,Y,N,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,Y,N,Y,Y,Y,N,06/27/13 12:46
1003051,Spencer Area Farmers Market,,"Southpark Mall, 901-11th Street SW",Spencer,Clay,Iowa,51301,,,,,,,,,-95.149799999999999,43.145699999999998,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1001355,Spencer Creek Community Growers' Market,http://www.spencercreekgrange.org/market,86013 Lorane Hwy.,Eugene,Lane,Oregon,97405,06/01/2013 to 10/05/2013,Sat: 10:00 AM-2:00 PM;,,,,,,,-123.15334799999999,43.995747000000001,Other,Y,Y,N,Y,Y,Y,N,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,N,Y,N,Y,N,06/10/13 12:45
1001134,Spencer Farmers Market,http://www.roane.ext.wvu.edu/farmers_markets/spencer,200 Bowman Street Parking Plaza,Spencer,Roane,West Virginia,25276,,Fri: 9:00 AM-1:00 PM;Sat: 9:00 AM-1:00 PM;,,,,,,,-81.350240999999997,38.803330000000003,Local government building grounds,Y,Y,N,Y,Y,Y,N,Y,N,Y,N,Y,Y,Y,Y,N,N,N,N,Y,N,Y,Y,N,N,06/24/13 14:18
1002023,Spencer's Market - Morro Bay,http://www.slocountyfarmers.org,"Hwy. 1, North of Hwy. 41 Jtn.",Morro Bay,San Luis Obispo,California,93442,,,,,,,,,-120.85899999999999,35.3904,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
20311,Spinney Hill Farmer's Market,,125 Community Dr.,Manhasset,,New York,11030,,,,,,,,,-73.704099999999997,40.782600000000002,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,
1008127,Spokane Farmers' Market,http://www.spokanefarmersmarket.org,20 W. 5th Avenue,Spokane,Spokane,Washington,99201,05/11/2013 to 10/30/2013,Wed: 8:00 AM-1:00 PM;Sat: 8:00 AM-1:00 PM;,,,,,,,-117.4117778,47.651443200000003,Other,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,06/14/13 15:03
1003605,Spooner Farmers Market,,Front at Oak Street,Spooner,Washburn,Wisconsin,54801,06/15/2013 to 10/26/2013,Sat: 8:00 AM-1:00 PM;,,,,,,,-91.887244999999993,45.825181000000001,Local government building grounds,Y,N,Y,N,N,Y,N,Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,06/11/13 11:36
1002439,Spotsylvania Courthouse Farmers Market,,Route 208,Spotsylvania,,Virginia,,,,,,,,,,-77.6631,38.166499999999999,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2011
1000225,Spotsylvania Farmers Market,,4600 Spotsylvania Parkway,Fredericksburg,Spotsylvania,Virginia,22408,05/01/2013 to 09/11/2013,Wed: 3:00 PM-7:00 PM;,,,,,,,-77.494844000000001,38.217810999999998,Healthcare Institution,Y,N,N,N,Y,Y,Y,N,Y,Y,N,Y,Y,Y,N,N,Y,N,N,Y,N,Y,N,Y,N,06/24/13 14:51
1000226,Spotsylvania Farmers Market,,12150 Gordon Rd,Fredericksburg,Spotsylvania,Virginia,22408,04/20/2013 to 12/21/2013,Sat: 8:00 AM-1:00 PM;,01/11/2014 to 03/08/2014,Sat: 9:00 AM-12:00 PM;,,,,,-77.571776,38.287016999999999,Other,Y,N,N,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,N,Y,Y,Y,N,06/24/13 14:45
1002551,Spout Springs Library Farmers Market,,6488 Spout Springs Road,Flowery Branch,Hall,Georgia,30542,05/02/2013 to 10/31/2013,Thu: 4:00 PM-7:00 PM;,,,,,,,-83.894859999999994,34.152230000000003,Other,Y,N,N,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,N,Y,N,Y,Y,Y,N,06/27/13 13:01
1007066,Sprague River Farmers Market,,,Chiloquin,Klamath,Oregon,,,,,,,,,,-121.51600000000001,42.481400000000001,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2011
1007190,Spring City Farmers' Market,,35 West 100 North,Spring City,Sanpete County,Utah,,,,,,,,,,-111.495,39.479500000000002,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2011
1001375,Spring Creek Market,,,Killdeer,Dunn,North Dakota,,,,,,,,,,-102.754075,47.371957999999999,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1004012,Spring Hill Farmers Market,http://www.springhillmarket.org,300 Webster,Spring Hill,Johnson,Kansas,66083,May to September,Sat:7:30 AM - 12:00 PM;,,,,,,,-94.825344000000001,38.746099999999998,Other,Y,N,N,N,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,N,N,N,N,N,Y,N,05/ 7/12 19:16
1005106,Spring Lake Farm & Garden Market,http://www.grandhavenchamber.org,Parking Lot adjacent to Church Street,Spring Lake,Ottawa,Michigan,49456,06/06/2013 to 10/10/2013,Thu: 9:00 AM-2:00 PM;,,,,,,,-86.194704999999999,43.076396000000003,Private business parking lot,Y,Y,N,Y,N,Y,N,Y,Y,Y,N,N,Y,Y,Y,N,N,N,N,Y,N,N,Y,N,N,06/17/13 15:07
1006314,Spring Park Farmers Market,http://www.cityoftuscumbia.org,400 South Main Street,Tuscumbia,,Alabama,35674,,,,,,,,,-87.703599999999994,34.731200000000001,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1008463,Spring River Farmers Market,,Santee Drive,Cherokee Village,Sharp,Arkansas,72529,05/25/2013 to 10/12/2013,Sat: 8:00 AM-12:00 PM;,,,,,,,-91.528709000000006,36.309009000000003,Other,Y,N,N,N,N,Y,N,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,N,Y,Y,Y,N,06/25/13 15:22
